"Notes"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
"Total"	"Tuberculosis"	"A16-A19"	"2013"	"2013"			8	Not Applicable	Not Applicable
	"Tuberculosis"	"A16-A19"	"2014"	"2014"	"Jul., 2014"	"2014/07"	1	Not Applicable	Not Applicable
	"Tuberculosis"	"A16-A19"	"2014"	"2014"	"Nov., 2014"	"2014/11"	1	Not Applicable	Not Applicable
"Total"	"Tuberculosis"	"A16-A19"	"2014"	"2014"			2	Not Applicable	Not Applicable
	"Tuberculosis"	"A16-A19"	"2015"	"2015"	"Jan., 2015"	"2015/01"	1	Not Applicable	Not Applicable
	"Tuberculosis"	"A16-A19"	"2015"	"2015"	"May, 2015"	"2015/05"	1	Not Applicable	Not Applicable
	"Tuberculosis"	"A16-A19"	"2015"	"2015"	"Jun., 2015"	"2015/06"	1	Not Applicable	Not Applicable
	"Tuberculosis"	"A16-A19"	"2015"	"2015"	"Aug., 2015"	"2015/08"	1	Not Applicable	Not Applicable
"Total"	"Tuberculosis"	"A16-A19"	"2015"	"2015"			4	Not Applicable	Not Applicable
"Total"	"Tuberculosis"	"A16-A19"					127	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2002"	"2002"	"Jul., 2002"	"2002/07"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2002"	"2002"	"Aug., 2002"	"2002/08"	1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2002"	"2002"	"Sep., 2002"	"2002/09"	1	Not Applicable	Not Applicable
"Total"	"Certain zoonotic bacterial diseases"	"A20-A28"	"2002"	"2002"			3	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2003"	"2003"	"Nov., 2003"	"2003/11"	1	Not Applicable	Not Applicable
"Total"	"Certain zoonotic bacterial diseases"	"A20-A28"	"2003"	"2003"			1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2005"	"2005"	"May, 2005"	"2005/05"	1	Not Applicable	Not Applicable
"Total"	"Certain zoonotic bacterial diseases"	"A20-A28"	"2005"	"2005"			1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2006"	"2006"	"Nov., 2006"	"2006/11"	1	Not Applicable	Not Applicable
"Total"	"Certain zoonotic bacterial diseases"	"A20-A28"	"2006"	"2006"			1	Not Applicable	Not Applicable
	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"	"Aug., 2009"	"2009/08"	1	Not Applicable	Not Applicable
"Total"	"Certain zoonotic bacterial diseases"	"A20-A28"	"2009"	"2009"			1	Not Applicable	Not Applicable
"Total"	"Certain zoonotic bacterial diseases"	"A20-A28"					7	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Jan., 1999"	"1999/01"	18	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Feb., 1999"	"1999/02"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Mar., 1999"	"1999/03"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Apr., 1999"	"1999/04"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"May, 1999"	"1999/05"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Jun., 1999"	"1999/06"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Jul., 1999"	"1999/07"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Aug., 1999"	"1999/08"	6	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Sep., 1999"	"1999/09"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Oct., 1999"	"1999/10"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Nov., 1999"	"1999/11"	19	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"	"Dec., 1999"	"1999/12"	12	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"1999"	"1999"			175	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Jan., 2000"	"2000/01"	19	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Feb., 2000"	"2000/02"	19	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Mar., 2000"	"2000/03"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Apr., 2000"	"2000/04"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"May, 2000"	"2000/05"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Jun., 2000"	"2000/06"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Jul., 2000"	"2000/07"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Aug., 2000"	"2000/08"	18	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Sep., 2000"	"2000/09"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Oct., 2000"	"2000/10"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Nov., 2000"	"2000/11"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"	"Dec., 2000"	"2000/12"	8	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2000"	"2000"			169	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Jan., 2001"	"2001/01"	26	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Feb., 2001"	"2001/02"	21	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Mar., 2001"	"2001/03"	18	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Apr., 2001"	"2001/04"	12	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"May, 2001"	"2001/05"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Jun., 2001"	"2001/06"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Jul., 2001"	"2001/07"	9	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Aug., 2001"	"2001/08"	22	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Sep., 2001"	"2001/09"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Oct., 2001"	"2001/10"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Nov., 2001"	"2001/11"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"	"Dec., 2001"	"2001/12"	16	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2001"	"2001"			197	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Jan., 2002"	"2002/01"	18	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Feb., 2002"	"2002/02"	21	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Mar., 2002"	"2002/03"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Apr., 2002"	"2002/04"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"May, 2002"	"2002/05"	19	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Jun., 2002"	"2002/06"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Jul., 2002"	"2002/07"	6	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Aug., 2002"	"2002/08"	9	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Sep., 2002"	"2002/09"	10	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Oct., 2002"	"2002/10"	10	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Nov., 2002"	"2002/11"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"	"Dec., 2002"	"2002/12"	13	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2002"	"2002"			166	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Jan., 2003"	"2003/01"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Feb., 2003"	"2003/02"	24	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Mar., 2003"	"2003/03"	21	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Apr., 2003"	"2003/04"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"May, 2003"	"2003/05"	21	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Jun., 2003"	"2003/06"	9	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Jul., 2003"	"2003/07"	12	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Aug., 2003"	"2003/08"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Sep., 2003"	"2003/09"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Oct., 2003"	"2003/10"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Nov., 2003"	"2003/11"	23	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"	"Dec., 2003"	"2003/12"	23	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2003"	"2003"			201	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Jan., 2004"	"2004/01"	30	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Feb., 2004"	"2004/02"	21	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Mar., 2004"	"2004/03"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Apr., 2004"	"2004/04"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"May, 2004"	"2004/05"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Jun., 2004"	"2004/06"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Jul., 2004"	"2004/07"	19	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Aug., 2004"	"2004/08"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Sep., 2004"	"2004/09"	6	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Oct., 2004"	"2004/10"	9	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Nov., 2004"	"2004/11"	8	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"	"Dec., 2004"	"2004/12"	12	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2004"	"2004"			174	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Jan., 2005"	"2005/01"	19	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Feb., 2005"	"2005/02"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Mar., 2005"	"2005/03"	21	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Apr., 2005"	"2005/04"	18	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"May, 2005"	"2005/05"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Jun., 2005"	"2005/06"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Jul., 2005"	"2005/07"	7	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Aug., 2005"	"2005/08"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Sep., 2005"	"2005/09"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Oct., 2005"	"2005/10"	18	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Nov., 2005"	"2005/11"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"	"Dec., 2005"	"2005/12"	16	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2005"	"2005"			188	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Jan., 2006"	"2006/01"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Feb., 2006"	"2006/02"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Mar., 2006"	"2006/03"	21	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Apr., 2006"	"2006/04"	18	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"May, 2006"	"2006/05"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Jun., 2006"	"2006/06"	25	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Jul., 2006"	"2006/07"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Aug., 2006"	"2006/08"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Sep., 2006"	"2006/09"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Oct., 2006"	"2006/10"	7	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Nov., 2006"	"2006/11"	9	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"	"Dec., 2006"	"2006/12"	14	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2006"	"2006"			175	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Jan., 2007"	"2007/01"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Feb., 2007"	"2007/02"	19	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Mar., 2007"	"2007/03"	19	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Apr., 2007"	"2007/04"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"May, 2007"	"2007/05"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Jun., 2007"	"2007/06"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Jul., 2007"	"2007/07"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Aug., 2007"	"2007/08"	10	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Sep., 2007"	"2007/09"	12	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Oct., 2007"	"2007/10"	25	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Nov., 2007"	"2007/11"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"	"Dec., 2007"	"2007/12"	16	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2007"	"2007"			198	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Jan., 2008"	"2008/01"	12	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Feb., 2008"	"2008/02"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Mar., 2008"	"2008/03"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Apr., 2008"	"2008/04"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"May, 2008"	"2008/05"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Jun., 2008"	"2008/06"	12	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Jul., 2008"	"2008/07"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Aug., 2008"	"2008/08"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Sep., 2008"	"2008/09"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Oct., 2008"	"2008/10"	12	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Nov., 2008"	"2008/11"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"	"Dec., 2008"	"2008/12"	16	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2008"	"2008"			166	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"Jan., 2009"	"2009/01"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"Feb., 2009"	"2009/02"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"Mar., 2009"	"2009/03"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"Apr., 2009"	"2009/04"	18	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"May, 2009"	"2009/05"	12	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"Jun., 2009"	"2009/06"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"Jul., 2009"	"2009/07"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"Aug., 2009"	"2009/08"	18	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"Sep., 2009"	"2009/09"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"Oct., 2009"	"2009/10"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"Nov., 2009"	"2009/11"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"	"Dec., 2009"	"2009/12"	14	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2009"	"2009"			174	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"Jan., 2010"	"2010/01"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"Feb., 2010"	"2010/02"	19	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"Mar., 2010"	"2010/03"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"Apr., 2010"	"2010/04"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"May, 2010"	"2010/05"	10	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"Jun., 2010"	"2010/06"	19	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"Jul., 2010"	"2010/07"	8	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"Aug., 2010"	"2010/08"	17	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"Sep., 2010"	"2010/09"	9	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"Nov., 2010"	"2010/11"	8	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"	"Dec., 2010"	"2010/12"	18	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2010"	"2010"			164	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"Jan., 2011"	"2011/01"	18	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"Feb., 2011"	"2011/02"	24	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"Mar., 2011"	"2011/03"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"Apr., 2011"	"2011/04"	8	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"May, 2011"	"2011/05"	10	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"Jun., 2011"	"2011/06"	11	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"Jul., 2011"	"2011/07"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"Aug., 2011"	"2011/08"	9	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"Sep., 2011"	"2011/09"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"Oct., 2011"	"2011/10"	14	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"Nov., 2011"	"2011/11"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"	"Dec., 2011"	"2011/12"	10	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2011"	"2011"			160	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"Jan., 2012"	"2012/01"	18	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"Feb., 2012"	"2012/02"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"Mar., 2012"	"2012/03"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"Apr., 2012"	"2012/04"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"May, 2012"	"2012/05"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"Jun., 2012"	"2012/06"	10	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"Jul., 2012"	"2012/07"	7	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"Aug., 2012"	"2012/08"	9	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"Sep., 2012"	"2012/09"	9	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"Oct., 2012"	"2012/10"	8	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"Nov., 2012"	"2012/11"	15	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"	"Dec., 2012"	"2012/12"	12	Not Applicable	Not Applicable
"Total"	"Other bacterial diseases"	"A30-A49"	"2012"	"2012"			144	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2013"	"2013"	"Jan., 2013"	"2013/01"	16	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2013"	"2013"	"Feb., 2013"	"2013/02"	13	Not Applicable	Not Applicable
	"Other bacterial diseases"	"A30-A49"	"2013"	"2013"	"Mar., 2013"	"2013/03"	18	Not Applicable	Not Applicable
